wavenumber_cm-1,absorbance
3214.475,-0.0
3214.476,-0.0
3214.477,-0.0
3214.478,-0.0
3214.4790000000003,-0.0
3214.48,-0.0
3214.4809999999998,-0.0
3214.482,-0.0
3214.483,-0.0
3214.484,-0.0
3214.485,-0.0
3214.486,-0.0
3214.487,-0.0
3214.4880000000003,-0.0
3214.489,-0.0
3214.49,-0.0
3214.491,-0.0
3214.492,-0.0
3214.493,-0.0
3214.494,-0.0
3214.495,-0.0
3214.496,-0.0
3214.4970000000003,-0.0
3214.498,-0.0
3214.499,-0.0
3214.5,-0.0
3214.501,-0.0
3214.502,-0.0
3214.503,-0.0
3214.504,-0.0
3214.505,-0.0
3214.506,-0.0
3214.507,-0.0
3214.508,-0.0
3214.509,-0.0
3214.51,-0.0
3214.511,-0.0
3214.512,-0.0
3214.513,-0.0
3214.514,-0.0
3214.515,-0.0
3214.516,-0.0
3214.517,-0.0
3214.518,-0.0
3214.5190000000002,-0.0
3214.52,-0.0
3214.5209999999997,-0.0
3214.522,-0.0
3214.523,-0.0
3214.524,-0.0
3214.525,-0.0
3214.526,-0.0
3214.527,-0.0
3214.5280000000002,-0.0
3214.529,-0.0
3214.5299999999997,-0.0
3214.531,-0.0
3214.532,-0.0
3214.533,-0.0
3214.534,-0.0
3214.535,-0.0
3214.536,-0.0
3214.5370000000003,-0.0
3214.538,-0.0
3214.5389999999998,-0.0
3214.54,-0.0
3214.541,-0.0
3214.542,-0.0
3214.543,-0.0
3214.544,-0.0
3214.545,-0.0
3214.5460000000003,-0.0
3214.547,-0.0
3214.548,-0.0
3214.549,-0.0
3214.55,-0.0
3214.551,-0.0
3214.552,-0.0
3214.553,-0.0
3214.554,-0.0
3214.5550000000003,-0.0
3214.556,-0.0
3214.557,-0.0
3214.558,-0.0
3214.559,-0.0
3214.56,-0.0
3214.561,-0.0
3214.562,-0.0
3214.563,-0.0
3214.564,-0.0
3214.565,-0.0
3214.566,-0.0
3214.567,-0.0
3214.568,-0.0
3214.569,-0.0
3214.57,-0.0
3214.571,-0.0
3214.572,-0.0
3214.573,-0.0
3214.574,-0.0
3214.575,-0.0
3214.576,-0.0
3214.577,-0.0
3214.578,-0.0
3214.579,-0.0
3214.58,-0.0
3214.581,-0.0
3214.582,-0.0
3214.583,-0.0
3214.584,-0.0
3214.585,-0.0
3214.5860000000002,-0.0
3214.587,-0.0
3214.5879999999997,-0.0
3214.589,-0.0
3214.59,-0.0
3214.591,-0.0
3214.592,-0.0
3214.593,-0.0
3214.594,-0.0
3214.5950000000003,-0.0
3214.596,-0.0
3214.5969999999998,-0.0
3214.598,-0.0
3214.599,-0.0
3214.6,-0.0
3214.601,-0.0
3214.602,-0.0
3214.603,-0.0
3214.6040000000003,-0.0
3214.605,-0.0
3214.6059999999998,-0.0
3214.607,-0.0
3214.608,-0.0
3214.609,-0.0
3214.61,-0.0
3214.611,-0.0
3214.612,-0.0
3214.6130000000003,-0.0
3214.614,-0.0
3214.615,-0.0
3214.616,-0.0
3214.617,-0.0
3214.618,-0.0
3214.619,-0.0
3214.62,-0.0
3214.621,-0.0
3214.6220000000003,-0.0
3214.623,-0.0
3214.624,-0.0
3214.625,-0.0
3214.626,-0.0
3214.627,-0.0
3214.628,-0.0
3214.629,-0.0
3214.63,-0.0
3214.631,-0.0
3214.632,-0.0
3214.633,-0.0
3214.634,-0.0
3214.635,-0.0
3214.636,-0.0
3214.637,-0.0
3214.638,-0.0
3214.639,-0.0
3214.64,-0.0
3214.641,-0.0
3214.642,-0.0
3214.643,-0.0
3214.6440000000002,-0.0
3214.645,-0.0
3214.6459999999997,-0.0
3214.647,-0.0
3214.648,-0.0
3214.649,-0.0
3214.65,-0.0
3214.651,-0.0
3214.652,-0.0
3214.6530000000002,-0.0
3214.654,-0.0
3214.6549999999997,-0.0
3214.656,-0.0
3214.657,-0.0
3214.658,-0.0
3214.659,-0.0
3214.66,-0.0
3214.661,-0.0
3214.6620000000003,-0.0
3214.663,-0.0
3214.6639999999998,-0.0
3214.665,-0.0
3214.666,-0.0
3214.667,-0.0
3214.668,-0.0
3214.669,-0.0
3214.67,-0.0
3214.6710000000003,-0.0
3214.672,-0.0
3214.673,-0.0
3214.674,-0.0
3214.675,-0.0
3214.676,-0.0
3214.677,-0.0
3214.678,-0.0
3214.679,-0.0
3214.6800000000003,-0.0
3214.681,-0.0
3214.682,-0.0
3214.683,-0.0
3214.684,-0.0
3214.685,-0.0
3214.686,-0.0
3214.687,-0.0
3214.688,-0.0
3214.689,-0.0
3214.69,-0.0
3214.691,-0.0
3214.692,-0.0
3214.693,-0.0
3214.694,-0.0
3214.695,-0.0
3214.696,-0.0
3214.697,-0.0
3214.698,-0.0
3214.699,-0.0
3214.7,-0.0
3214.701,-0.0
3214.702,-0.0
3214.703,-0.0
3214.704,-0.0
3214.705,-0.0
3214.706,-0.0
3214.707,-0.0
3214.708,-0.0
3214.709,-0.0
3214.71,-0.0
3214.7110000000002,-0.0
3214.712,-0.0
3214.7129999999997,-0.0
3214.714,-0.0
3214.715,-0.0
3214.716,-0.0
3214.717,-0.0
3214.718,-0.0
3214.719,-0.0
3214.7200000000003,-0.0
3214.721,-0.0
3214.7219999999998,-0.0
3214.723,-0.0
3214.724,-0.0
3214.725,-0.0
3214.726,-0.0
3214.727,-0.0
3214.728,-0.0
3214.7290000000003,-0.0
3214.73,-0.0
3214.7309999999998,-0.0
3214.732,-0.0
3214.733,-0.0
3214.734,-0.0
3214.735,-0.0
3214.736,-0.0
3214.737,-0.0
3214.7380000000003,-0.0
3214.739,-0.0
3214.74,-0.0
3214.741,-0.0
3214.742,-0.0
3214.743,-0.0
3214.744,-0.0
3214.745,-0.0
3214.746,-0.0
3214.7470000000003,-0.0
3214.748,-0.0
3214.749,-0.0
3214.75,-0.0
3214.751,-0.0
3214.752,-0.0
3214.753,-0.0
3214.754,-0.0
3214.755,-0.0
3214.756,-0.0
3214.757,-0.0
3214.758,-0.0
3214.759,-0.0
3214.76,-0.0
3214.761,-0.0
3214.762,-0.0
3214.763,-0.0
3214.764,-0.0
3214.765,-0.0
3214.766,-0.0
3214.767,-0.0
3214.768,-0.0
3214.7690000000002,-0.0
3214.77,-0.0
3214.7709999999997,-0.0
3214.772,-0.0
3214.773,-0.0
3214.774,-0.0
3214.775,-0.0
3214.776,-0.0
3214.777,-0.0
3214.7780000000002,-0.0
3214.779,-0.0
3214.7799999999997,-0.0
3214.781,-0.0
3214.782,-0.0
3214.783,-0.0
3214.784,-0.0
3214.785,-0.0
3214.786,-0.0
3214.7870000000003,-0.0
3214.788,-0.0
3214.7889999999998,-0.0
3214.79,-0.0
3214.791,-0.0
3214.792,-0.0
3214.793,-0.0
3214.794,-0.0
3214.795,-0.0
3214.7960000000003,-0.0
3214.797,-0.0
3214.798,-0.0
3214.799,-0.0
3214.8,-0.0
3214.801,-0.0
3214.802,-0.0
3214.803,-0.0
3214.804,-0.0
3214.8050000000003,-0.0
3214.806,-0.0
3214.807,-0.0
3214.808,-0.0
3214.809,-0.0
3214.81,-0.0
3214.811,-0.0
3214.812,-0.0
3214.813,-0.0
3214.814,-0.0
3214.815,-0.0
3214.816,-0.0
3214.817,-0.0
3214.818,-0.0
3214.819,-0.0
3214.82,-0.0
3214.821,-0.0
3214.822,-0.0
3214.823,-0.0
3214.824,-0.0
3214.825,-0.0
3214.826,-0.0
3214.827,-0.0
3214.828,-0.0
3214.829,-0.0
3214.83,-0.0
3214.831,-0.0
3214.832,-0.0
3214.833,-0.0
3214.834,-0.0
3214.835,-0.0
3214.8360000000002,-0.0
3214.837,-0.0
3214.8379999999997,-0.0
3214.839,-0.0
3214.84,-0.0
3214.841,-0.0
3214.842,-0.0
3214.843,-0.0
3214.844,-0.0
3214.8450000000003,-0.0
3214.846,-0.0
3214.8469999999998,-0.0
3214.848,-0.0
3214.849,-0.0
3214.85,-0.0
3214.851,-0.0
3214.852,-0.0
3214.853,-0.0
3214.8540000000003,-0.0
3214.855,-0.0
3214.8559999999998,-0.0
3214.857,-0.0
3214.858,-0.0
3214.859,-0.0
3214.86,-0.0
3214.861,-0.0
3214.862,-0.0
3214.8630000000003,-0.0
3214.864,-0.0
3214.865,-0.0
3214.866,-0.0
3214.867,-0.0
3214.868,-0.0
3214.869,-0.0
3214.87,-0.0
3214.871,-0.0
3214.8720000000003,-0.0
3214.873,-0.0
3214.874,-0.0
3214.875,-0.0
3214.876,-0.0
3214.877,-0.0
3214.878,-0.0
3214.879,-0.0
3214.88,-0.0
3214.881,-0.0
3214.882,-0.0
3214.883,-0.0
3214.884,-0.0
3214.885,-0.0
3214.886,-0.0
3214.887,-0.0
3214.888,-0.0
3214.889,-0.0
3214.89,-0.0
3214.891,-0.0
3214.892,-0.0
3214.893,-0.0
3214.8940000000002,-0.0
3214.895,-0.0
3214.8959999999997,-0.0
3214.897,-0.0
3214.898,-0.0
3214.899,-0.0
3214.9,-0.0
3214.901,-0.0
3214.902,-0.0
3214.9030000000002,-0.0
3214.904,-0.0
3214.9049999999997,-0.0
3214.906,-0.0
3214.907,-0.0
3214.908,-0.0
3214.909,-0.0
3214.91,-0.0
3214.911,-0.0
3214.9120000000003,-0.0
3214.913,-0.0
3214.9139999999998,-0.0
3214.915,-0.0
3214.916,-0.0
3214.917,-0.0
3214.918,-0.0
3214.919,-0.0
3214.92,-0.0
3214.9210000000003,-0.0
3214.922,-0.0
3214.923,-0.0
3214.924,-0.0
3214.925,-0.0
3214.926,-0.0
3214.927,-0.0
3214.928,-0.0
3214.929,-0.0
3214.9300000000003,-0.0
3214.931,-0.0
3214.932,-0.0
3214.933,-0.0
3214.934,-0.0
3214.935,-0.0
3214.936,-0.0
3214.937,-0.0
3214.938,-0.0
3214.939,-0.0
3214.94,-0.0
3214.941,-0.0
3214.942,-0.0
3214.943,-0.0
3214.944,-0.0
3214.945,-0.0
3214.946,-0.0
3214.947,-0.0
3214.948,-0.0
3214.949,-0.0
3214.95,-0.0
3214.951,-0.0
3214.952,-0.0
3214.953,-0.0
3214.954,-0.0
3214.955,-0.0
3214.956,-0.0
3214.957,-0.0
3214.958,-0.0
3214.959,-0.0
3214.96,-0.0
3214.9610000000002,-0.0
3214.962,-0.0
3214.9629999999997,-0.0
3214.964,-0.0
3214.965,-0.0
3214.966,-0.0
3214.967,-0.0
3214.968,-0.0
3214.969,-0.0
3214.9700000000003,-0.0
3214.971,-0.0
3214.9719999999998,-0.0
3214.973,-0.0
3214.974,-0.0
3214.975,-0.0
3214.976,-0.0
3214.977,-0.0
3214.978,-0.0
3214.9790000000003,-0.0
3214.98,-0.0
3214.9809999999998,-0.0
3214.982,-0.0
3214.983,-0.0
3214.984,-0.0
3214.985,-0.0
3214.986,-0.0
3214.987,-0.0
3214.9880000000003,-0.0
3214.989,-0.0
3214.99,-0.0
3214.991,-0.0
3214.992,-0.0
3214.993,-0.0
3214.994,-0.0
3214.995,-0.0
3214.996,-0.0
3214.9970000000003,-0.0
3214.998,-0.0
3214.999,-0.0
3215.0,-0.0
3215.001,-0.0
3215.002,-0.0
3215.003,-0.0
3215.004,-0.0
3215.005,-0.0
3215.006,-0.0
3215.007,-0.0
3215.008,-0.0
3215.009,-0.0
3215.01,-0.0
3215.011,-0.0
3215.012,-0.0
3215.013,-0.0
3215.014,-0.0
3215.015,-0.0
3215.016,-0.0
3215.017,-0.0
3215.018,-0.0
3215.0190000000002,-0.0
3215.02,-0.0
3215.0209999999997,-0.0
3215.022,-0.0
3215.023,-0.0
3215.024,-0.0
3215.025,-0.0
3215.026,-0.0
3215.027,-0.0
3215.0280000000002,-0.0
3215.029,-0.0
3215.0299999999997,-0.0
3215.031,-0.0
3215.032,-0.0
3215.033,-0.0
3215.034,-0.0
3215.035,-0.0
3215.036,-0.0
3215.0370000000003,-0.0
3215.038,-0.0
3215.0389999999998,-0.0
3215.04,-0.0
3215.041,-0.0
3215.042,-0.0
3215.043,-0.0
3215.044,-0.0
3215.045,-0.0
3215.0460000000003,-0.0
3215.047,-0.0
3215.048,-0.0
3215.049,-0.0
3215.05,-0.0
3215.051,-0.0
3215.052,-0.0
3215.053,-0.0
3215.054,-0.0
3215.0550000000003,-0.0
3215.056,-0.0
3215.057,-0.0
3215.058,-0.0
3215.059,-0.0
3215.06,-0.0
3215.061,-0.0
3215.062,-0.0
3215.063,-0.0
3215.064,-0.0
3215.065,-0.0
3215.066,-0.0
3215.067,-0.0
3215.068,-0.0
3215.069,-0.0
3215.07,-0.0
3215.071,-0.0
3215.072,-0.0
3215.073,-0.0
3215.074,-0.0
3215.075,-0.0
3215.076,-0.0
3215.077,-0.0
3215.078,-0.0
3215.079,-0.0
3215.08,-0.0
3215.081,-0.0
3215.082,-0.0
3215.083,-0.0
3215.084,-0.0
3215.085,-0.0
3215.0860000000002,-0.0
3215.087,-0.0
3215.0879999999997,-0.0
3215.089,-0.0
3215.09,-0.0
3215.091,-0.0
3215.092,-0.0
3215.093,-0.0
3215.094,-0.0
3215.0950000000003,-0.0
3215.096,-0.0
3215.0969999999998,-0.0
3215.098,-0.0
3215.099,-0.0
3215.1,-0.0
3215.101,-0.0
3215.102,-0.0
3215.103,-0.0
3215.1040000000003,-0.0
3215.105,-0.0
3215.1059999999998,-0.0
3215.107,-0.0
3215.108,-0.0
3215.109,-0.0
3215.11,-0.0
3215.111,-0.0
3215.112,-0.0
3215.1130000000003,-0.0
3215.114,-0.0
3215.115,-0.0
3215.116,-0.0
3215.117,-0.0
3215.118,-0.0
3215.119,-0.0
3215.12,-0.0
3215.121,-0.0
3215.1220000000003,-0.0
3215.123,-0.0
3215.124,-0.0
3215.125,-0.0
3215.126,-0.0
3215.127,-0.0
3215.128,-0.0
3215.129,-0.0
3215.13,-0.0
3215.131,-0.0
3215.132,-0.0
3215.133,-0.0
3215.134,-0.0
3215.135,-0.0
3215.136,-0.0
3215.137,-0.0
3215.138,-0.0
3215.139,-0.0
3215.14,-0.0
3215.141,-0.0
3215.142,-0.0
3215.143,-0.0
3215.1440000000002,-0.0
3215.145,-0.0
3215.1459999999997,-0.0
3215.147,-0.0
3215.148,-0.0
3215.149,-0.0
3215.15,-0.0
3215.151,-0.0
3215.152,-0.0
3215.1530000000002,-0.0
3215.154,-0.0
3215.1549999999997,-0.0
3215.156,-0.0
3215.157,-0.0
3215.158,-0.0
3215.159,-0.0
3215.16,-0.0
3215.161,-0.0
3215.1620000000003,-0.0
3215.163,-0.0
3215.1639999999998,-0.0
3215.165,-0.0
3215.166,-0.0
3215.167,-0.0
3215.168,-0.0
3215.169,-0.0
3215.17,-0.0
3215.1710000000003,-0.0
3215.172,-0.0
3215.173,-0.0
3215.174,-0.0
3215.175,-0.0
3215.176,-0.0
3215.177,-0.0
3215.178,-0.0
3215.179,-0.0
3215.1800000000003,-0.0
3215.181,-0.0
3215.182,-0.0
3215.183,-0.0
3215.184,-0.0
3215.185,-0.0
3215.186,-0.0
3215.187,-0.0
3215.188,-0.0
3215.189,-0.0
3215.19,-0.0
3215.191,-0.0
3215.192,-0.0
3215.193,-0.0
3215.194,-0.0
3215.195,-0.0
3215.196,-0.0
3215.197,-0.0
3215.198,-0.0
3215.199,-0.0
3215.2,-0.0
3215.201,-0.0
3215.202,-0.0
3215.203,-0.0
3215.204,-0.0
3215.205,-0.0
3215.206,-0.0
3215.207,-0.0
3215.208,-0.0
3215.209,-0.0
3215.21,-0.0
3215.2110000000002,-0.0
3215.212,-0.0
3215.2129999999997,-0.0
3215.214,-0.0
3215.215,-0.0
3215.216,-0.0
3215.217,-0.0
3215.218,-0.0
3215.219,-0.0
3215.2200000000003,-0.0
3215.221,-0.0
3215.2219999999998,-0.0
3215.223,-0.0
3215.224,-0.0
3215.225,-0.0
3215.226,-0.0
3215.227,-0.0
3215.228,-0.0
3215.2290000000003,-0.0
3215.23,-0.0
3215.2309999999998,-0.0
3215.232,-0.0
3215.233,-0.0
3215.234,-0.0
3215.235,-0.0
3215.236,-0.0
3215.237,-0.0
3215.2380000000003,-0.0
3215.239,-0.0
3215.24,-0.0
3215.241,-0.0
3215.242,-0.0
3215.243,-0.0
3215.244,-0.0
3215.245,-0.0
3215.246,-0.0
3215.2470000000003,-0.0
3215.248,-0.0
3215.249,-0.0
3215.25,-0.0
3215.251,-0.0
3215.252,-0.0
3215.253,-0.0
3215.254,-0.0
3215.255,-0.0
3215.256,-0.0
3215.257,-0.0
3215.258,-0.0
3215.259,-0.0
3215.26,-0.0
3215.261,-0.0
3215.262,-0.0
3215.263,-0.0
3215.264,-0.0
3215.265,-0.0
3215.266,-0.0
3215.267,-0.0
3215.268,-0.0
3215.2690000000002,-0.0
3215.27,-0.0
3215.2709999999997,-0.0
3215.272,-0.0
3215.273,-0.0
3215.274,-0.0
3215.275,-0.0
3215.276,-0.0
3215.277,-0.0
3215.2780000000002,-0.0
3215.279,-0.0
3215.2799999999997,-0.0
3215.281,-0.0
3215.282,-0.0
3215.283,-0.0
3215.284,-0.0
3215.285,-0.0
3215.286,-0.0
3215.2870000000003,-0.0
3215.288,-0.0
3215.2889999999998,-0.0
3215.29,-0.0
3215.291,-0.0
3215.292,-0.0
3215.293,-0.0
3215.294,-0.0
3215.295,-0.0
3215.2960000000003,-0.0
3215.297,-0.0
3215.298,-0.0
3215.299,-0.0
3215.3,-0.0
3215.301,-0.0
3215.302,-0.0
3215.303,-0.0
3215.304,-0.0
3215.3050000000003,-0.0
3215.306,-0.0
3215.307,-0.0
3215.308,-0.0
3215.309,-0.0
3215.31,-0.0
3215.311,-0.0
3215.312,-0.0
3215.313,-0.0
3215.314,-0.0
3215.315,-0.0
3215.316,-0.0
3215.317,-0.0
3215.318,-0.0
3215.319,-0.0
3215.32,-0.0
3215.321,-0.0
3215.322,-0.0
3215.323,-0.0
3215.324,-0.0
3215.325,-0.0
3215.326,-0.0
3215.327,-0.0
3215.328,-0.0
3215.329,-0.0
3215.33,-0.0
3215.331,-0.0
3215.332,-0.0
3215.333,-0.0
3215.334,-0.0
3215.335,-0.0
3215.3360000000002,-0.0
3215.337,-0.0
3215.3379999999997,-0.0
3215.339,-0.0
3215.34,-0.0
3215.341,-0.0
3215.342,-0.0
3215.343,-0.0
3215.344,-0.0
3215.3450000000003,-0.0
3215.346,-0.0
3215.3469999999998,-0.0
3215.348,-0.0
3215.349,-0.0
3215.35,-0.0
3215.351,-0.0
3215.352,-0.0
3215.353,-0.0
3215.3540000000003,-0.0
3215.355,-0.0
3215.3559999999998,-0.0
3215.357,-0.0
3215.358,-0.0
3215.359,-0.0
3215.36,-0.0
3215.361,-0.0
3215.362,-0.0
3215.3630000000003,-0.0
3215.364,-0.0
3215.365,-0.0
3215.366,-0.0
3215.367,-0.0
3215.368,-0.0
3215.369,-0.0
3215.37,-0.0
3215.371,-0.0
3215.3720000000003,-0.0
3215.373,-0.0
3215.374,-0.0
3215.375,-0.0
3215.376,-0.0
3215.377,-0.0
3215.378,-0.0
3215.379,-0.0
3215.38,-0.0
3215.381,-0.0
3215.382,-0.0
3215.383,-0.0
3215.384,-0.0
3215.385,-0.0
3215.386,-0.0
3215.387,-0.0
3215.388,-0.0
3215.389,-0.0
3215.39,-0.0
3215.391,-0.0
3215.392,-0.0
3215.393,-0.0
3215.3940000000002,-0.0
3215.395,-0.0
3215.3959999999997,-0.0
3215.397,-0.0
3215.398,-0.0
3215.399,-0.0
3215.4,-0.0
3215.401,-0.0
3215.402,-0.0
3215.4030000000002,-0.0
3215.404,-0.0
3215.4049999999997,-0.0
3215.406,-0.0
3215.407,-0.0
3215.408,-0.0
3215.409,-0.0
3215.41,-0.0
3215.411,-0.0
3215.4120000000003,-0.0
3215.413,-0.0
3215.4139999999998,-0.0
3215.415,-0.0
3215.416,-0.0
3215.417,-0.0
3215.418,-0.0
3215.419,-0.0
3215.42,-0.0
3215.4210000000003,-0.0
3215.422,-0.0
3215.423,-0.0
3215.424,-0.0
3215.425,-0.0
3215.426,-0.0
3215.427,-0.0
3215.428,-0.0
3215.429,-0.0
3215.4300000000003,-0.0
3215.431,-0.0
3215.432,-0.0
3215.433,-0.0
3215.434,-0.0
3215.435,-0.0
3215.436,-0.0
3215.437,-0.0
3215.438,-0.0
3215.439,-0.0
3215.44,-0.0
3215.441,-0.0
3215.442,-0.0
3215.443,-0.0
3215.444,-0.0
3215.445,-0.0
3215.446,-0.0
3215.447,-0.0
3215.448,-0.0
3215.449,-0.0
3215.45,-0.0
3215.451,-0.0
3215.452,-0.0
3215.453,-0.0
3215.454,-0.0
3215.455,-0.0
3215.456,-0.0
3215.457,-0.0
3215.458,-0.0
3215.459,-0.0
3215.46,-0.0
3215.4610000000002,-0.0
3215.462,-0.0
3215.4629999999997,-0.0
3215.464,-0.0
3215.465,-0.0
3215.466,-0.0
3215.467,-0.0
3215.468,-0.0
3215.469,-0.0
3215.4700000000003,-0.0
3215.471,-0.0
3215.4719999999998,-0.0
3215.473,-0.0
3215.474,-0.0
3215.475,-0.0
3215.476,-0.0
3215.477,-0.0
3215.478,-0.0
3215.4790000000003,-0.0
3215.48,-0.0
3215.4809999999998,-0.0
3215.482,-0.0
3215.483,-0.0
3215.484,-0.0
3215.485,-0.0
3215.486,-0.0
3215.487,-0.0
3215.4880000000003,-0.0
3215.489,-0.0
3215.49,-0.0
3215.491,-0.0
3215.492,-0.0
3215.493,-0.0
3215.494,-0.0
3215.495,-0.0
3215.496,-0.0
3215.4970000000003,-0.0
3215.498,-0.0
3215.499,-0.0
3215.5,-0.0
3215.501,-0.0
3215.502,-0.0
3215.503,-0.0
3215.504,-0.0
3215.505,-0.0
3215.506,-0.0
3215.507,-0.0
3215.508,-0.0
3215.509,-0.0
3215.51,-0.0
3215.511,-0.0
3215.512,-0.0
3215.513,-0.0
3215.514,-0.0
3215.515,-0.0
3215.516,-0.0
3215.517,-0.0
3215.518,-0.0
3215.5190000000002,-0.0
3215.52,-0.0
3215.5209999999997,-0.0
3215.522,-0.0
3215.523,-0.0
3215.524,-0.0
3215.525,-0.0
3215.526,-0.0
3215.527,-0.0
3215.5280000000002,-0.0
3215.529,-0.0
3215.5299999999997,-0.0
3215.531,-0.0
3215.532,-0.0
3215.533,-0.0
3215.534,-0.0
3215.535,-0.0
3215.536,-0.0
3215.5370000000003,-0.0
3215.538,-0.0
3215.5389999999998,-0.0
3215.54,-0.0
3215.541,-0.0
3215.542,-0.0
3215.543,-0.0
3215.544,-0.0
3215.545,-0.0
3215.5460000000003,-0.0
3215.547,-0.0
3215.548,-0.0
3215.549,-0.0
3215.55,-0.0
3215.551,-0.0
3215.552,-0.0
3215.553,-0.0
3215.554,-0.0
3215.5550000000003,-0.0
3215.556,-0.0
3215.557,-0.0
3215.558,-0.0
3215.559,-0.0
3215.56,-0.0
3215.561,-0.0
3215.562,-0.0
3215.563,-0.0
3215.564,-0.0
3215.565,-0.0
3215.566,-0.0
3215.567,-0.0
3215.568,-0.0
3215.569,-0.0
3215.57,-0.0
3215.571,-0.0
3215.572,-0.0
3215.573,-0.0
3215.574,-0.0
3215.575,-0.0
3215.576,-0.0
3215.577,-0.0
3215.578,-0.0
3215.579,-0.0
3215.58,-0.0
3215.581,-0.0
3215.582,-0.0
3215.583,-0.0
3215.584,-0.0
3215.585,-0.0
3215.5860000000002,-0.0
3215.587,-0.0
3215.5879999999997,-0.0
3215.589,-0.0
3215.59,-0.0
3215.591,-0.0
3215.592,-0.0
3215.593,-0.0
3215.594,-0.0
3215.5950000000003,-0.0
3215.596,-0.0
3215.5969999999998,-0.0
3215.598,-0.0
3215.599,-0.0
3215.6,-0.0
3215.601,-0.0
3215.602,-0.0
3215.603,-0.0
3215.6040000000003,-0.0
3215.605,-0.0
3215.6059999999998,-0.0
3215.607,-0.0
3215.608,-0.0
3215.609,-0.0
3215.61,-0.0
3215.611,-0.0
3215.612,-0.0
3215.6130000000003,-0.0
3215.614,-0.0
3215.615,-0.0
3215.616,-0.0
3215.617,-0.0
3215.618,-0.0
3215.619,-0.0
3215.62,-0.0
3215.621,-0.0
3215.6220000000003,-0.0
3215.623,-0.0
3215.624,-0.0
3215.625,-0.0
3215.626,-0.0
3215.627,-0.0
3215.628,-0.0
3215.629,-0.0
3215.63,-0.0
3215.631,-0.0
3215.632,-0.0
3215.633,-0.0
3215.634,-0.0
3215.635,-0.0
3215.636,-0.0
3215.637,-0.0
3215.638,-0.0
3215.639,-0.0
3215.64,-0.0
3215.641,-0.0
3215.642,-0.0
3215.643,-0.0
3215.6440000000002,-0.0
3215.645,-0.0
3215.6459999999997,-0.0
3215.647,-0.0
3215.648,-0.0
3215.649,-0.0
3215.65,-0.0
3215.651,-0.0
3215.652,-0.0
3215.6530000000002,-0.0
3215.654,-0.0
3215.6549999999997,-0.0
3215.656,-0.0
3215.657,-0.0
3215.658,-0.0
3215.659,-0.0
3215.66,-0.0
3215.661,-0.0
3215.6620000000003,-0.0
3215.663,-0.0
3215.6639999999998,-0.0
3215.665,-0.0
3215.666,-0.0
3215.667,-0.0
3215.668,-0.0
3215.669,-0.0
3215.67,-0.0
3215.6710000000003,-0.0
3215.672,-0.0
3215.673,-0.0
3215.674,-0.0
3215.675,-0.0
3215.676,-0.0
3215.677,-0.0
3215.678,-0.0
3215.679,-0.0
3215.6800000000003,-0.0
3215.681,-0.0
3215.682,-0.0
3215.683,-0.0
3215.684,-0.0
3215.685,-0.0
3215.686,-0.0
3215.687,-0.0
3215.688,-0.0
3215.689,-0.0
3215.69,-0.0
3215.691,-0.0
3215.692,-0.0
3215.693,-0.0
3215.694,-0.0
3215.695,-0.0
3215.696,-0.0
3215.697,-0.0
3215.698,-0.0
3215.699,-0.0
3215.7,-0.0
3215.701,-0.0
3215.702,-0.0
3215.703,-0.0
3215.704,-0.0
3215.705,-0.0
3215.706,-0.0
3215.707,-0.0
3215.708,-0.0
3215.709,-0.0
3215.71,-0.0
3215.7110000000002,-0.0
3215.712,-0.0
3215.7129999999997,-0.0
3215.714,-0.0
3215.715,-0.0
3215.716,-0.0
3215.717,-0.0
3215.718,-0.0
3215.719,-0.0
3215.7200000000003,-0.0
3215.721,-0.0
3215.7219999999998,-0.0
3215.723,-0.0
3215.724,-0.0
3215.725,-0.0
3215.726,-0.0
3215.727,-0.0
3215.728,-0.0
3215.7290000000003,-0.0
3215.73,-0.0
3215.7309999999998,-0.0
3215.732,-0.0
3215.733,-0.0
3215.734,-0.0
3215.735,-0.0
3215.736,-0.0
3215.737,-0.0
3215.7380000000003,-0.0
3215.739,-0.0
3215.74,-0.0
3215.741,-0.0
3215.742,-0.0
3215.743,-0.0
3215.744,-0.0
3215.745,-0.0
3215.746,-0.0
3215.7470000000003,-0.0
3215.748,-0.0
3215.749,-0.0
3215.75,-0.0
3215.751,-0.0
3215.752,-0.0
3215.753,-0.0
3215.754,-0.0
3215.755,-0.0
3215.756,-0.0
3215.757,-0.0
3215.758,-0.0
3215.759,-0.0
3215.76,-0.0
3215.761,-0.0
3215.762,-0.0
3215.763,-0.0
3215.764,-0.0
3215.765,-0.0
3215.766,-0.0
3215.767,-0.0
3215.768,-0.0
3215.7690000000002,-0.0
3215.77,-0.0
3215.7709999999997,-0.0
3215.772,-0.0
3215.773,-0.0
3215.774,-0.0
3215.775,-0.0
3215.776,-0.0
3215.777,-0.0
3215.7780000000002,-0.0
3215.779,-0.0
3215.7799999999997,-0.0
3215.781,-0.0
3215.782,-0.0
3215.783,-0.0
3215.784,-0.0
3215.785,-0.0
3215.786,-0.0
3215.7870000000003,-0.0
3215.788,-0.0
3215.7889999999998,-0.0
3215.79,-0.0
3215.791,-0.0
3215.792,-0.0
3215.793,-0.0
3215.794,-0.0
3215.795,-0.0
3215.7960000000003,-0.0
3215.797,-0.0
3215.798,-0.0
3215.799,-0.0
3215.8,-0.0
3215.801,-0.0
3215.802,-0.0
3215.803,-0.0
3215.804,-0.0
